0.000000E0	2.227478E-1	5.744550E-1
3.333333E-2	2.227478E-1	5.861785E-1
6.666667E-2	1.993007E-1	6.213492E-1
1.000000E-1	1.993007E-1	6.213492E-1
1.333333E-1	1.993007E-1	5.979021E-1
1.666667E-1	1.993007E-1	5.979021E-1
2.000000E-1	2.227478E-1	5.744550E-1
2.333333E-1	2.344714E-1	5.627314E-1
2.666667E-1	2.344714E-1	5.627314E-1
3.000000E-1	2.344714E-1	5.744550E-1
3.333333E-1	2.344714E-1	5.861785E-1
3.666667E-1	2.461950E-1	5.861785E-1
4.000000E-1	2.461950E-1	5.861785E-1
4.333333E-1	2.461950E-1	5.861785E-1
4.666667E-1	2.461950E-1	5.744550E-1
5.000000E-1	2.461950E-1	5.744550E-1
5.333333E-1	2.461950E-1	5.744550E-1
5.666667E-1	2.461950E-1	5.744550E-1
6.000000E-1	2.461950E-1	5.744550E-1
6.333333E-1	2.579186E-1	5.627314E-1
6.666667E-1	2.579186E-1	5.158371E-1
7.000000E-1	2.461950E-1	4.806664E-1
7.333333E-1	2.110243E-1	4.572193E-1
7.666667E-1	1.993007E-1	4.689428E-1
8.000000E-1	1.641300E-1	4.337721E-1
8.333333E-1	1.406828E-1	4.454957E-1
8.666667E-1	9.378856E-2	4.923900E-1
9.000000E-1	2.344714E-2	6.682435E-1
9.333333E-1	-5.861785E-2	7.385849E-1
9.666667E-1	-5.861785E-2	7.854792E-1
1.000000E0	-5.861785E-2	8.558206E-1
1.033333E0	-5.861785E-2	8.675442E-1
1.066667E0	-7.034142E-2	9.730564E-1
1.100000E0	-8.206499E-2	9.613328E-1
1.133333E0	-1.055121E-1	9.730564E-1
1.166667E0	-1.524064E-1	9.847799E-1
1.200000E0	-2.110243E-1	9.261621E-1
1.233333E0	-2.579186E-1	8.558206E-1
1.266667E0	-3.048128E-1	8.206499E-1
1.300000E0	-3.634307E-1	7.620321E-1
1.333333E0	-3.868778E-1	6.799671E-1
1.366667E0	-4.220485E-1	6.213492E-1
1.400000E0	-4.454957E-1	6.213492E-1
1.433333E0	-5.041135E-1	5.979021E-1
1.466667E0	-5.510078E-1	5.744550E-1
1.500000E0	-5.510078E-1	5.275607E-1
1.533333E0	-5.510078E-1	5.158371E-1
1.566667E0	-5.627314E-1	5.041135E-1
1.600000E0	-5.627314E-1	5.041135E-1
1.633333E0	-5.861785E-1	5.158371E-1
1.666667E0	-5.861785E-1	5.041135E-1
1.700000E0	-5.861785E-1	4.689428E-1
1.733333E0	-5.861785E-1	4.689428E-1
