0.000000E0	5.645525E-2	3.426014E-2
3.333333E-2	6.810294E-2	3.426014E-2
6.666667E-2	1.030460E-1	2.261245E-2
1.000000E-1	7.975063E-2	4.590783E-2
1.333333E-1	7.975063E-2	4.590783E-2
1.666667E-1	7.975063E-2	4.590783E-2
2.000000E-1	7.975063E-2	4.590783E-2
2.333333E-1	7.975063E-2	4.590783E-2
2.666667E-1	9.139832E-2	3.426014E-2
3.000000E-1	9.139832E-2	3.426014E-2
3.333333E-1	9.139832E-2	3.426014E-2
3.666667E-1	9.139832E-2	3.426014E-2
4.000000E-1	9.139832E-2	3.426014E-2
4.333333E-1	9.139832E-2	3.426014E-2
4.666667E-1	9.139832E-2	3.426014E-2
5.000000E-1	9.139832E-2	2.261245E-2
5.333333E-1	9.139832E-2	6.920321E-2
5.666667E-1	9.139832E-2	-6.829264E-4
6.000000E-1	9.139832E-2	5.755552E-2
6.333333E-1	1.030460E-1	1.096476E-2
6.666667E-1	7.975063E-2	4.590783E-2
7.000000E-1	9.139832E-2	3.426014E-2
7.333333E-1	4.480756E-2	8.085090E-2
7.666667E-1	4.480756E-2	4.590783E-2
8.000000E-1	2.151218E-2	8.085090E-2
8.333333E-1	2.151218E-2	1.041463E-1
8.666667E-1	4.480756E-2	1.041463E-1
9.000000E-1	6.810294E-2	1.507370E-1
9.333333E-1	4.480756E-2	2.206232E-1
9.666667E-1	-3.672627E-2	2.672139E-1
1.000000E0	-1.881462E-1	3.836908E-1
1.033333E0	-2.696801E-1	5.001677E-1
1.066667E0	-3.978047E-1	6.049969E-1
1.100000E0	-5.026339E-1	6.981785E-1
1.133333E0	-5.725200E-1	7.680646E-1
1.166667E0	-6.074631E-1	7.564169E-1
1.200000E0	-6.657015E-1	6.865308E-1
1.233333E0	-7.239400E-1	6.166446E-1
1.266667E0	-7.355877E-1	5.001677E-1
1.300000E0	-7.355877E-1	3.836908E-1
1.333333E0	-8.054738E-1	3.021570E-1
1.366667E0	-8.404169E-1	2.322709E-1
1.400000E0	-8.404169E-1	1.390894E-1
1.433333E0	-8.404169E-1	6.920321E-2
1.466667E0	-8.520646E-1	3.426014E-2
1.500000E0	-8.287692E-1	2.261245E-2
1.533333E0	-8.171215E-1	1.096476E-2
1.566667E0	-8.054738E-1	-6.829264E-4
1.600000E0	-8.054738E-1	1.096476E-2
1.633333E0	-8.287692E-1	2.261245E-2
1.666667E0	-7.821784E-1	-3.562600E-2
1.700000E0	-8.404169E-1	-6.829264E-4
1.733333E0	-7.938261E-1	-1.233062E-2
