0.000000E0	1.172357E-2	1.078568E0
3.333333E-2	2.344714E-2	1.090292E0
6.666667E-2	2.344714E-2	1.090292E0
1.000000E-1	3.517071E-2	1.055121E0
1.333333E-1	3.517071E-2	1.055121E0
1.666667E-1	3.517071E-2	1.055121E0
2.000000E-1	3.517071E-2	1.043398E0
2.333333E-1	5.861785E-2	1.078568E0
2.666667E-1	5.861785E-2	1.066845E0
3.000000E-1	5.861785E-2	1.066845E0
3.333333E-1	7.034142E-2	1.066845E0
3.666667E-1	5.861785E-2	1.066845E0
4.000000E-1	5.861785E-2	1.078568E0
4.333333E-1	4.689428E-2	1.078568E0
4.666667E-1	4.689428E-2	1.078568E0
5.000000E-1	4.689428E-2	1.055121E0
5.333333E-1	4.689428E-2	1.090292E0
5.666667E-1	4.689428E-2	1.078568E0
6.000000E-1	4.689428E-2	1.043398E0
6.333333E-1	5.861785E-2	1.008227E0
6.666667E-1	5.861785E-2	1.019951E0
7.000000E-1	2.344714E-2	9.496092E-1
7.333333E-1	2.220446E-16	9.496092E-1
7.666667E-1	-3.517071E-2	9.144385E-1
8.000000E-1	-8.206499E-2	9.261621E-1
8.333333E-1	-1.406828E-1	1.008227E0
8.666667E-1	-1.993007E-1	1.078568E0
9.000000E-1	-2.344714E-1	1.137186E0
9.333333E-1	-2.813657E-1	1.242698E0
9.666667E-1	-3.282600E-1	1.324763E0
1.000000E0	-3.634307E-1	1.324763E0
1.033333E0	-4.103250E-1	1.313040E0
1.066667E0	-4.337721E-1	1.348211E0
1.100000E0	-4.923900E-1	1.301316E0
1.133333E0	-5.510078E-1	1.160633E0
1.166667E0	-6.213492E-1	1.125463E0
1.200000E0	-6.799671E-1	1.055121E0
1.233333E0	-7.034142E-1	9.965035E-1
1.266667E0	-7.503085E-1	9.496092E-1
1.300000E0	-7.737557E-1	8.558206E-1
1.333333E0	-7.972028E-1	8.792678E-1
1.366667E0	-8.206499E-1	8.675442E-1
1.400000E0	-8.323735E-1	9.378856E-1
1.433333E0	-8.440971E-1	8.909914E-1
1.466667E0	-8.558206E-1	9.261621E-1
1.500000E0	-8.558206E-1	9.144385E-1
1.533333E0	-8.440971E-1	9.144385E-1
1.566667E0	-8.440971E-1	8.792678E-1
1.600000E0	-8.675442E-1	8.792678E-1
1.633333E0	-8.675442E-1	8.792678E-1
1.666667E0	-8.675442E-1	9.144385E-1
1.700000E0	-8.675442E-1	9.144385E-1
1.733333E0	-8.675442E-1	9.144385E-1
