0.000000E0	4.168835E-2	1.190958E0
3.333280E-2	4.168835E-2	1.180421E0
6.666640E-2	4.168835E-2	1.159345E0
1.000000E-1	4.168835E-2	1.159345E0
1.333328E-1	5.222629E-2	1.148807E0
1.666664E-1	5.222629E-2	1.148807E0
2.000000E-1	3.115042E-2	1.138269E0
2.333328E-1	5.222629E-2	1.159345E0
2.666664E-1	5.222629E-2	1.148807E0
3.000000E-1	6.276423E-2	1.180421E0
3.333328E-1	6.276423E-2	1.148807E0
3.666664E-1	4.168835E-2	1.169883E0
4.000000E-1	4.168835E-2	1.159345E0
4.333328E-1	4.168835E-2	1.159345E0
4.666664E-1	4.168835E-2	1.169883E0
5.000000E-1	4.168835E-2	1.169883E0
5.333328E-1	4.168835E-2	1.169883E0
5.666664E-1	4.168835E-2	1.169883E0
6.000000E-1	3.115042E-2	1.159345E0
6.333328E-1	2.061248E-2	1.148807E0
6.666664E-1	3.115042E-2	1.096117E0
7.000000E-1	3.115042E-2	1.106655E0
7.333328E-1	3.115042E-2	1.075041E0
7.666664E-1	3.115042E-2	1.096117E0
8.000000E-1	3.115042E-2	1.169883E0
8.333328E-1	3.115042E-2	1.317414E0
8.666664E-1	5.222629E-2	1.380641E0
9.000000E-1	4.168835E-2	1.433331E0
9.333328E-1	4.168835E-2	1.475483E0
9.666664E-1	4.168835E-2	1.454407E0
1.000000E0	4.168835E-2	1.475483E0
1.033333E0	4.168835E-2	1.443869E0
1.066666E0	6.276423E-2	1.391179E0
1.100000E0	6.276423E-2	1.338490E0
1.133333E0	5.222629E-2	1.296338E0
1.166666E0	5.222629E-2	1.222572E0
1.200000E0	7.330216E-2	1.106655E0
1.233333E0	6.276423E-2	1.085579E0
1.266666E0	6.276423E-2	1.075041E0
1.300000E0	6.276423E-2	1.075041E0
1.333333E0	6.276423E-2	1.138269E0
1.366666E0	6.276423E-2	1.169883E0
1.400000E0	6.276423E-2	1.169883E0
1.433333E0	6.276423E-2	1.212034E0
1.466666E0	5.222629E-2	1.212034E0
1.500000E0	5.222629E-2	1.190958E0
1.533333E0	5.222629E-2	1.169883E0
1.566666E0	6.276423E-2	1.180421E0
1.600000E0	6.276423E-2	1.190958E0
1.633333E0	6.276423E-2	1.180421E0
1.666666E0	6.276423E-2	1.201496E0
1.700000E0	6.276423E-2	1.201496E0
1.733333E0	6.276423E-2	1.212034E0
